mon_feature_id,sample_begin_depth,Ca_Diss_Water,Cl_Diss_Water,DMS_Tot_Water,EC_Phys_Water,F_Diss_Water,K_Diss_Water,Mg_Diss_Water,Na_Diss_Water,NH4_N_Diss_Water,NO3_NO2_N_Diss_Water,P_Tot_Water,pH_Diss_Water,PO4_P_Diss_Water,Si_Diss_Water,SO4_Diss_Water,TAL_Diss_Water,Charge BalanceMax,ChargeBalanceMin,CHARGE BALANCE
101975.0,0.0,19.24913333333334,123.42228333333334,367.7211500000001,61.24333333333333,0.2808,9.987649999999999,11.039200000000001,79.02418333333334,0.16591666666666666,1.9881999999999997,,7.659466666666666,1.2275666666666667,3.9560166666666663,24.13336666666667,72.0299,5.5691229267499995,5.5051492797499995,0.3790898312666667
101975.0,0.0,20.871964285714284,125.06826785714286,399.77373214285717,64.94642857142857,0.253375,13.300464285714286,10.795392857142858,83.27414285714288,0.3840892857142858,2.2629642857142858,,7.728535714285714,1.3345357142857142,4.198714285714286,24.42914285714286,87.91083928571427,5.911623952607144,5.881655649285714,0.3423360856785714
101975.0,0.0,18.99852727272727,129.80114545454543,395.1152363636364,65.3690909090909,0.27443636363636364,12.116545454545454,11.015927272727275,85.83352727272727,0.37387272727272725,2.2639090909090913,,7.684763636363636,1.2163636363636363,4.951381818181818,23.13574545454546,81.78710909090906,5.91676742089091,5.86297578309091,0.258249974
101975.0,0.0,16.264207547169814,93.528,294.6398301886793,49.358490566037744,0.2501132075471698,9.986264150943397,8.369811320754716,59.76728301886793,0.2931132075471698,2.5874528301886794,,7.521528301886793,1.0525094339622643,5.201339622641511,19.82298113207547,58.721698113207545,4.370320545943396,4.309708649754717,0.7869247180754717
101975.0,0.0,15.8661,78.95356666666665,260.04203333333334,43.65333333333333,0.25706666666666667,9.546133333333334,7.52655,49.32728333333333,0.2445666666666667,2.5467000000000004,,7.446166666666667,1.0036166666666666,5.385400000000001,19.268633333333337,53.004233333333325,3.8131939814166667,3.771439727183333,0.4899885337
101975.0,0.0,16.01486666666667,80.40198333333335,252.79895000000002,43.43533333333333,0.21539999999999998,7.4580833333333345,8.17215,48.21738333333333,0.2870666666666667,2.4179499999999994,,7.487883333333333,0.5788999999999999,5.252750000000001,20.647633333333335,48.22898333333333,3.774451343833333,3.7277527676999993,0.47651144970000003
101975.0,0.0,15.735296296296294,68.72075925925925,229.9510925925926,39.36481481481482,0.22244444444444442,6.749222222222221,7.86372222222222,40.904333333333334,0.20842592592592593,1.8094444444444446,,7.546296296296298,0.3451111111111111,5.139277777777778,19.842629629629627,49.640166666666666,3.394665616333333,3.3933477573333333,0.02063755829629628
101975.0,0.0,14.693875,65.22019642857143,220.99248214285714,37.440892857142856,0.2545892857142857,5.933982142857142,7.5856071428571425,39.58471428571428,0.32412500000000005,1.6140357142857142,,7.532464285714285,0.3042142857142857,4.884910714285714,19.190571428571428,49.26667857142858,3.2480371298392856,3.2709487831071433,-0.45892661707142857
101975.0,0.0,15.215017857142856,73.19760714285714,242.08778571428573,41.214285714285715,0.21857142857142856,6.338553571428572,8.592660714285714,44.57785714285715,0.27175,1.948767857142857,,7.612125,0.37469642857142854,5.196285714285715,18.75189285714286,53.373267857142864,3.5814449007857143,3.5743957173214285,0.027602228267857125
101975.0,0.0,15.561016129032259,78.65053225806454,257.3219516129032,43.65645161290323,0.21501612903225806,6.897241935483871,8.685612903225806,48.64141935483872,0.2756935483870967,2.272209677419356,,7.590387096774193,0.6052903225806453,5.801516129032258,17.77317741935484,56.24491935483871,3.797536467209678,3.7773751791451615,0.2971142507096774
101975.0,0.0,18.051910714285714,95.68928571428572,316.63960714285713,52.49821428571429,0.2571964285714286,8.979767857142857,9.562125,62.49821428571429,0.5940000000000001,2.714357142857143,,7.588232142857143,1.00475,5.320142857142857,22.56351785714286,68.24414285714286,4.667326093321429,4.618985388071429,0.6347090561607143
101975.0,0.0,19.11810416666667,124.25012500000001,360.848625,63.229166666666664,0.2398125,9.1186875,11.662854166666667,76.27770833333334,0.08835416666666666,2.4383125,,7.574645833333332,0.9119375000000001,4.2576875,24.508520833333336,67.22985416666667,5.467972277854167,5.435410830854167,0.43622066197916665
